date,symbol,mkt_part,real_part,indiv_part
1999-04-29,AAPL,-1.1299676606847382,-2.4293338850043185,-1.2993662243195803
1999-04-30,AAPL,-0.1522545885660619,6.958733898371768,7.1109884869378295
1999-05-03,AAPL,0.3748907207574548,7.727551821761636,7.3526611010041805
1999-05-04,AAPL,-2.352421542612781,-6.196063294105292,-3.8436417514925107
1999-05-05,AAPL,1.5406638813180469,1.0582602514337407,-0.4824036298843062
1999-05-06,AAPL,-2.453592794756742,-5.336160266562417,-2.882567471805675
1999-05-07,AAPL,1.4867439408265841,3.072908653172824,1.5861647123462397
1999-05-10,AAPL,-0.3051440703149705,-1.379408791381464,-1.0742647210664935
1999-05-11,AAPL,1.5961994245991755,-1.1219415719083243,-2.7181409965074996
1999-05-12,AAPL,1.674752015746594,3.8935937777938805,2.2188417620472864
1999-05-13,AAPL,-0.5006097703683922,-0.6890215095110449,-0.18841173914265275
1999-05-14,AAPL,-3.014673987904861,-3.9412169058596453,-0.9265429179547842
1999-05-17,AAPL,0.9936275773826841,-0.017,-1.010627577382684
1999-05-18,AAPL,-0.24213543294794582,1.9547921870124667,2.1969276199604124
1999-05-19,AAPL,0.8700084512504023,-0.15511493087118045,-1.0251233821215826
1999-05-20,AAPL,-1.283110082627796,-5.964421804240727,-4.681311721612931
1999-05-21,AAPL,-1.4777435287635765,3.365343120175224,4.843086648938801
1999-05-24,AAPL,-2.2275712210611682,-4.568935048477463,-2.3413638274162945
1999-05-25,AAPL,-2.7931668374361798,-1.0602227938561355,1.7329440435800443
1999-05-26,AAPL,2.5462150787287157,6.157716724824014,3.6115016460952982
1999-05-27,AAPL,-1.0737274842366533,-1.2935798398336469,-0.21985235559699357
1999-05-28,AAPL,2.185391502451154,1.276087129439563,-0.9093043730115911
1999-06-01,AAPL,-1.9435476852078133,1.6841367480586136,3.6276844332664266
1999-06-02,AAPL,0.6155780963372653,3.8871734460984424,3.271595349761177
1999-06-03,AAPL,0.009160798896742539,1.8611684252917884,1.8520076263950458
1999-06-04,AAPL,3.014764566436393,1.4313007491106935,-1.5834638173256994
1999-06-07,AAPL,1.1512099974766816,1.6703134174073166,0.519103419930635
1999-06-08,AAPL,-1.199474461067767,-2.572288070438626,-1.372813609370859
1999-06-09,AAPL,0.9935712029500482,1.5547473869245223,0.5611761839744741
1999-06-10,AAPL,-1.4048925552442855,-0.6631611569743832,0.7417313982699023
1999-06-11,AAPL,-0.6003070201578173,-3.5245114998948375,-2.9242044797370204
1999-06-14,AAPL,-1.0295376425683462,-2.1714255181285043,-1.141887875560158
1999-06-15,AAPL,0.8787603575959523,1.3575156972014681,0.47875533960551586
1999-06-16,AAPL,4.047370019345955,4.05253422080339,0.005164201457435347
1999-06-17,AAPL,1.3666041594387623,-3.2774319358710486,-4.644036095309811
1999-06-18,AAPL,0.2821360971209633,1.5992591694842975,1.317123072363334
1999-06-21,AAPL,2.1954464209155087,-1.3442809661717556,-3.5397273870872645
1999-06-22,AAPL,-1.4409113819917456,-2.437335565725933,-0.9964241837341872
1999-06-23,AAPL,0.03108951685554101,-3.7370385796443846,-3.7681280964999257
1999-06-24,AAPL,-1.8703717050549489,-3.1653286589539404,-1.2949569538989916
1999-06-25,AAPL,0.021647913810766126,-0.31343041130271065,-0.3350783251134768
1999-06-28,AAPL,1.9276281146446965,0.8709292316600628,-1.0566988829846338
1999-06-29,AAPL,2.2376831464390627,6.589903351136702,4.352220204697639
1999-06-30,AAPL,3.0305795499500734,2.0480822873994624,-0.982497262550611
1999-07-01,AAPL,0.2871603388961629,-2.177227344044856,-2.4643876829410187
1999-07-02,AAPL,1.1377169718681315,2.188878876189489,1.0511619043213574
1999-07-06,AAPL,-0.05318672992157811,2.276216883409428,2.329403613331006
1999-07-07,AAPL,0.15931289574094554,5.25904474336399,5.099731847623045
1999-07-08,AAPL,0.11585765829539785,9.255188793225361,9.139331134929964
1999-07-09,AAPL,0.9278068994791612,2.0462218687875415,1.1184149693083802
1999-07-12,AAPL,-0.4973923536271819,-2.0404735279335102,-1.5430811743063284
1999-07-13,AAPL,-0.3672595233116094,-1.5088366003995033,-1.141577077087894
1999-07-14,AAPL,0.8031787815285303,4.172942207693538,3.3697634261650076
1999-07-15,AAPL,1.559100376241561,-4.822470203624056,-6.381570579865617
1999-07-16,AAPL,1.0081463479442203,-0.3701238970747076,-1.378270245018928
1999-07-19,AAPL,-1.3001335608022448,2.573291263670037,3.873424824472282
1999-07-20,AAPL,-2.9607390276409653,-2.888291281098147,0.07244774654281816
1999-07-21,AAPL,0.4348749485375374,2.2278878390005046,1.7930128904629672
1999-07-22,AAPL,-2.100850425185858,-3.1394221792594363,-1.0385717540735784
1999-07-23,AAPL,-0.03561946762317891,1.7719861702219022,1.807605637845081
1999-07-26,AAPL,-1.5044871767568055,-4.472849033564089,-2.9683618568072836
1999-07-27,AAPL,1.7277864739141526,5.380769075226184,3.652982601312032
1999-07-28,AAPL,0.4966464021717627,1.262571890503901,0.7659254883321382
1999-07-29,AAPL,-2.4400540147562264,-0.9375511924402822,1.5025028223159442
1999-07-30,AAPL,-0.9986729204921716,3.3462840703633994,4.344956990855571
1999-08-02,AAPL,-0.6888658204212448,0.0942190489947883,0.7830848694160331
1999-08-03,AAPL,-1.1737313916164738,-0.9148627984435873,0.25886859317288646
1999-08-04,AAPL,-2.076494652453935,-2.619793740662317,-0.5432990882083817
1999-08-05,AAPL,1.237733120851296,1.7241507496253818,0.4864176287740858
1999-08-06,AAPL,-1.2651805058994599,-1.1595250408095656,0.10565546508989421
1999-08-09,AAPL,-0.9273846418857024,0.5593485269362721,1.4867331688219745
1999-08-10,AAPL,-0.874718052786816,1.7041582168723826,2.5788762696591987
1999-08-11,AAPL,2.3652219017712444,7.769805782245072,5.404583880473828
1999-08-12,AAPL,-0.3328449825492512,0.5055517788910293,0.8383967614402805
1999-08-13,AAPL,3.669137328642242,0.0861783467888413,-3.5829589818534004
1999-08-16,AAPL,0.4697069848343128,0.7104228251097646,0.24071584027545184
1999-08-17,AAPL,1.4910415254095977,-0.32795202408327095,-1.8189935494928686
1999-08-18,AAPL,-0.5062813980403325,-0.3288493158916481,0.17743208214868433
1999-08-19,AAPL,-1.6155515523656259,-2.304933391057477,-0.6893818386918513
1999-08-20,AAPL,1.1281390770286546,0.7267132922414612,-0.4014257847871934
1999-08-23,AAPL,2.8048047367167213,2.6218979826057103,-0.18290675411101098
1999-08-24,AAPL,1.0114499935169627,-0.6352954458485647,-1.6467454393655274
1999-08-25,AAPL,1.7755249353683134,1.6383512631404764,-0.13717367222783694
1999-08-26,AAPL,-1.4357149127260058,1.203969448643212,2.639684361369218
1999-08-27,AAPL,-0.9791708264005768,4.207326124170237,5.186496950570814
1999-08-30,AAPL,-2.085977208467182,-4.168535145552647,-2.0825579370854648
1999-08-31,AAPL,0.5037143692945354,5.117913233884515,4.61419886458998
1999-09-01,AAPL,0.5041129810690821,5.154457310011991,4.650344328942909
1999-09-02,AAPL,-0.8093749392246591,2.8053025824349946,3.6146775216596536
1999-09-03,AAPL,3.492337826486837,4.144966804280144,0.6526289777933068
1999-09-07,AAPL,-0.3827154639869148,3.8935533559848317,4.2762688199717465
1999-09-08,AAPL,-0.8321053033844282,-2.4729656320934863,-1.6408603287090582
1999-09-09,AAPL,0.8705170306793135,1.4081391929322187,0.5376221622529052
1999-09-10,AAPL,1.4185892218495535,2.4634030576434167,1.0448138357938632
1999-09-13,AAPL,-0.7299305718262301,-3.16570351434378,-2.4357729425175503
1999-09-14,AAPL,-0.0403595224895362,3.7320200230665916,3.7723795455561278
1999-09-15,AAPL,-1.1964392537737512,-3.1505526751294295,-1.9541134213556783
1999-09-16,AAPL,0.05309645109048358,1.8891324158318692,1.8360359647413855
1999-09-17,AAPL,1.9838249108829913,0.1447391477583062,-1.839085763124685
1999-09-20,AAPL,0.7942835820549634,2.7439924665125197,1.9497088844575563
1999-09-21,AAPL,-1.6240442739864234,-12.429064355805624,-10.805020081819201
1999-09-22,AAPL,0.8183966048785437,1.516272653548152,0.6978760486696084
1999-09-23,AAPL,-2.82325613375413,-9.97354772114704,-7.1502915873929105
1999-09-24,AAPL,0.23123442222741586,2.5486210702113503,2.3173866479839345
1999-09-27,AAPL,0.03235813611585436,-5.600285099668627,-5.632643235784481
1999-09-28,AAPL,0.356946208312681,-2.77027575123651,-3.1272219595491912
1999-09-29,AAPL,-0.9715369798854652,-0.9614179277698851,0.010119052115580063
1999-09-30,AAPL,1.162858584218098,7.1777779760826625,6.014919391864565
1999-10-01,AAPL,-0.2413650010896775,-2.5353481190137734,-2.293983117924096
1999-10-04,AAPL,2.3570311286497936,4.589681028322164,2.2326498996723703
1999-10-05,AAPL,0.3241616553902392,5.209496905244422,4.885335249854183
1999-10-06,AAPL,2.9472532958691544,-1.121968958098489,-4.069222253967643
1999-10-07,AAPL,-0.18193257444908595,-1.2273187165568176,-1.0453861421077315
1999-10-08,AAPL,1.8649400542297048,-1.242069464592159,-3.107009518821864
1999-10-11,AAPL,0.5541229085815496,1.6979058399161209,1.1437829313345713
1999-10-12,AAPL,-1.8118029993599283,1.4815493215202105,3.293352320880139
1999-10-13,AAPL,-2.706701081696657,-5.419759869982847,-2.71305878828619
1999-10-14,AAPL,-0.05946146215619874,14.28174482247449,14.341206284630688
1999-10-15,AAPL,-3.52972644148742,1.8607690303780913,5.390495471865512
1999-10-18,AAPL,0.3693192762353318,-1.7782838474487626,-2.1476031236840942
1999-10-19,AAPL,1.4402793094707442,-6.502643574082782,-7.942922883553527
1999-10-20,AAPL,3.2851799442455523,9.65354939569439,6.368369451448837
1999-10-21,AAPL,0.14286010107680708,1.3131104736603463,1.1702503725835391
1999-10-22,AAPL,1.9889283441503907,-2.8915823408820747,-4.8805106850324655
1999-10-25,AAPL,-0.1878681624967623,0.7428020465164733,0.9306702090132356
1999-10-26,AAPL,-0.5643903574394737,0.7370373957549317,1.3014277531944054
1999-10-27,AAPL,1.2651554345396838,1.730511691400112,0.46535625686042814
1999-10-28,AAPL,4.856494230988893,1.945977749031054,-2.9105164819578393
1999-10-29,AAPL,2.765070018663645,2.8712807796848443,0.10621076102119931
1999-11-01,AAPL,-0.3283560031921401,-3.1371305066390627,-2.8087745034469225
1999-11-02,AAPL,-0.1715284539478637,3.3646343811683415,3.536162835116205
1999-11-03,AAPL,1.0480162085736608,1.54062610274226,0.49260989416859924
1999-11-04,AAPL,1.1873076191948402,2.5903902806558636,1.4030826614610235
1999-11-05,AAPL,1.6779180565836955,5.588373770699229,3.910455714115533
1999-11-08,AAPL,1.0460881279634,9.11247374459221,8.06638561662881
1999-11-09,AAPL,-0.8339603859450173,-7.020867283249099,-6.186906897304081
1999-11-10,AAPL,1.1903492111049463,2.0053462988216535,0.8149970877167072
1999-11-11,AAPL,0.8869635530779651,0.8715694202044769,-0.015394132873488231
1999-11-12,AAPL,1.9234547210271362,-1.7785410703384459,-3.701995791365582
1999-11-15,AAPL,0.0069712944221602124,-1.3273536653535585,-1.3343249597757187
1999-11-16,AAPL,3.004280242302129,1.9396917402310536,-1.0645885020710755
1999-11-17,AAPL,-0.6785686856287705,-1.0451013490412993,-0.36653266341252877
1999-11-18,AAPL,2.2668569645361925,-0.7095207141655898,-2.976377678701782
1999-11-19,AAPL,0.25672537543223994,3.121086203845858,2.864360828413618
1999-11-22,AAPL,0.5635739713328706,-1.9778034265403361,-2.5413773978732066
1999-11-23,AAPL,-1.2263024265521247,2.396782056239122,3.623084482791247
1999-11-24,AAPL,1.6779755586391538,2.003223811794697,0.3252482531555432
1999-11-26,AAPL,0.19899562522159484,0.3790311034979291,0.1800354782763343
1999-11-29,AAPL,-0.9988200189643487,-0.5429655330495883,0.4558544859147604
1999-11-30,AAPL,-2.106809802157631,3.4859909404165506,5.592800742574182
1999-12-01,AAPL,1.186260281390892,5.280091742959734,4.0938314615688425
1999-12-02,AAPL,2.164149603425076,6.893299067374257,4.729149463949181
1999-12-03,AAPL,2.576538976386678,4.347558699723251,1.7710197233365732
1999-12-06,AAPL,0.41200949115365626,0.8495407657847154,0.4375312746310591
1999-12-07,AAPL,0.4974991380025737,1.5425071472433527,1.045008009240779
1999-12-08,AAPL,0.2936189967546871,-6.598248196309266,-6.891867193063953
1999-12-09,AAPL,1.4112210832105716,-4.392492284126083,-5.803713367336655
1999-12-10,AAPL,1.3788721338762229,-2.1577592451619076,-3.5366313790381305
1999-12-13,AAPL,0.6468277113571784,-3.9035116600799524,-4.550339371437131
1999-12-14,AAPL,-1.8600759343124034,-4.186678464768914,-2.32660253045651
1999-12-15,AAPL,1.2265191158845732,2.2197766280415565,0.9932575121569833
1999-12-16,AAPL,1.6622264540961,1.3331053923572234,-0.3291210617388767
1999-12-17,AAPL,0.9921527584030515,1.6965000462325386,0.7043472878294871
1999-12-20,AAPL,0.1993745083169278,-2.0200334385111285,-2.2194079468280563
1999-12-21,AAPL,2.4889361746502527,4.5718512245229475,2.0829150498726947
1999-12-22,AAPL,0.7023392160400435,-2.5200114766346005,-3.222350692674644
1999-12-23,AAPL,1.8687292413860541,3.544742051305725,1.6760128099196707
1999-12-27,AAPL,-0.43578532311010876,-4.06590679234571,-3.6301214692356014
1999-12-28,AAPL,0.12610668689841958,-1.1527939882713634,-1.278900675169783
1999-12-29,AAPL,1.4012466808214397,2.5261593537476457,1.124912672926206
1999-12-30,AAPL,0.3250830649319877,-0.39244145981302214,-0.7175245247450098
1999-12-31,AAPL,0.3855736877714596,2.4722417790403717,2.086668091268912
2000-01-03,AAPL,0.6773084606401768,8.854369556320133,8.177061095679957
2000-01-04,AAPL,-4.510135928355352,-8.452053183132577,-3.941917254777225
2000-01-05,AAPL,-1.0582708671936767,1.4424125377398056,2.5006834049334823
2000-01-06,AAPL,-1.4685769396690318,-8.674843562103248,-7.2062666224342165
2000-01-07,AAPL,5.0801953437440615,4.715835283000174,-0.3643600607438877
2000-01-10,AAPL,2.657490069021559,-1.779809998009747,-4.437300067031305
2000-01-11,AAPL,-2.983987157002954,-5.136069658772098,-2.152082501769144
2000-01-12,AAPL,-1.2592840506037504,-6.018291111399939,-4.759007060796188
2000-01-13,AAPL,3.3459327329412543,10.946723340821656,7.600790607880402
2000-01-14,AAPL,2.251038968298933,3.79035685500249,1.5393178867035573
2000-01-18,AAPL,0.03957560569316848,3.463766370297021,3.4241907646038525
2000-01-19,AAPL,0.19475415919884514,2.5045599306361455,2.3098057714373
2000-01-20,AAPL,0.4994057004357589,6.489246407004905,5.989840706569146
2000-01-21,AAPL,0.5679675503785506,-1.948277628393753,-2.5162451787723037
2000-01-24,AAPL,-4.0333634333240695,-4.569025215790363,-0.5356617824662937
2000-01-25,AAPL,2.1485632579630125,5.6260601759523565,3.477496917989344
2000-01-26,AAPL,-1.673235139555365,-1.8584216357907146,-0.18518649623534955
2000-01-27,AAPL,-0.0023081911433909252,-0.19118810642176473,-0.1888799152783738
2000-01-28,AAPL,-3.102711254023525,-7.634590422273808,-4.531879168250283
2000-01-31,AAPL,1.3344915537943733,2.0699985778455154,0.7355070240511421
2000-02-01,AAPL,3.6678654836269597,-3.3955052299762367,-7.063370713603197
2000-02-02,AAPL,0.6103367905676248,-1.4559112459830328,-2.0662480365506575
2000-02-03,AAPL,2.7106449128950607,4.532093788700486,1.8214488758054252
2000-02-04,AAPL,0.2914547865871733,4.515184997117061,4.2237302105298875
2000-02-07,AAPL,1.1713176315230043,5.591429842045803,4.420112210522799
2000-02-08,AAPL,3.7712175226775324,0.6903340334640682,-3.0808834892134644
2000-02-09,AAPL,-2.0236183151634997,-1.9806523479016016,0.04296596726189805
2000-02-10,AAPL,2.489070458320779,0.7549038446597598,-1.7341666136610192
2000-02-11,AAPL,-1.7299532852908348,-4.20700644442884,-2.4770531591380056
2000-02-14,AAPL,0.8772579783035428,6.4722393872923885,5.594981408988845
2000-02-15,AAPL,0.13001624035955484,2.730321335888919,2.600305095529364
2000-02-16,AAPL,0.006485088505095216,-4.1186679774200545,-4.12515306592515
2000-02-17,AAPL,1.8934148116009595,0.635186478669991,-1.2582283329309685
2000-02-18,AAPL,-2.8417308574149147,-3.177600266230496,-0.33586940881558114
2000-02-22,AAPL,0.26006188341303754,2.281372379059554,2.0213104956465164
2000-02-23,AAPL,3.3258149827862766,2.1196960030400613,-1.2061189797462153
2000-02-24,AAPL,1.8574915973929191,-0.922572711228409,-2.780064308621328
2000-02-25,AAPL,-0.9438728971790402,-4.212956145107694,-3.269083247928654
2000-02-28,AAPL,0.5057679691400183,2.582767349204518,2.0769993800644997
2000-02-29,AAPL,2.1795559695167737,1.1921225809331857,-0.987433388583588
2000-03-01,AAPL,2.3026698610687824,13.66591571045068,11.363245849381897
2000-03-02,AAPL,-0.8178772841174264,-6.39888661676953,-5.581009332652103
2000-03-03,AAPL,4.312733633608451,4.898042472861784,0.585308839253333
2000-03-06,AAPL,-0.5596386187841565,-1.8266591705320545,-1.267020551747898
2000-03-07,AAPL,-1.9915360912315967,-2.2576848673797856,-0.2661487761481889
2000-03-08,AAPL,2.710053401549589,-0.7321041574240872,-3.442157558973676
2000-03-09,AAPL,4.119166922719973,0.18492459100016626,-3.934242331719807
2000-03-10,AAPL,-0.4484558436008056,2.8429297158493827,3.2913855594501884
2000-03-13,AAPL,-2.185637078002504,-3.548782434595801,-1.363145356593297
2000-03-14,AAPL,-3.60800840098378,-5.841729720584867,-2.2337213196010874
2000-03-15,AAPL,-0.8666982876405205,1.7305590684762318,2.597257356116752
2000-03-16,AAPL,6.223141983251733,4.54989129243135,-1.6732506908203835
2000-03-17,AAPL,1.3002871164757688,2.8077463260719004,1.5074592095961317
2000-03-20,AAPL,-3.688500882647626,-1.620027103220758,2.068473779426868
2000-03-21,AAPL,4.160474201464491,9.685353192312316,5.524878990847825
2000-03-22,AAPL,3.031254252294712,6.835019557120757,3.8037653048260447
2000-03-23,AAPL,1.8172334101553274,-2.0139529840867554,-3.8311863942420827
2000-03-24,AAPL,0.792801044628091,-1.8775876836604666,-2.6703887282885574
2000-03-27,AAPL,-0.2706909823169146,0.6109277383051315,0.881618720622046
2000-03-28,AAPL,-1.243859396199272,-0.33349675929487343,0.9103626369043987
2000-03-29,AAPL,-2.730606542620425,-2.3111063626643524,0.41950017995607247
2000-03-30,AAPL,-2.665947896654817,-7.514300929342722,-4.848353032687905
2000-03-31,AAPL,3.2733975990440403,7.982048961713993,4.708651362669952
2000-04-03,AAPL,-6.2997685316649825,-1.864809765520246,4.434958766144737
2000-04-04,AAPL,-2.1911687439582663,-4.524675846727198,-2.3335071027689316
2000-04-05,AAPL,0.6444336837190524,2.3815044971196926,1.7370708134006403
2000-04-06,AAPL,2.722790709727666,-4.002918918835883,-6.725709628563549
2000-04-07,AAPL,3.4457214041918784,5.2181529569601555,1.772431552768277
2000-04-10,AAPL,-4.246701863828056,-5.147343594868734,-0.900641731040678
2000-04-11,AAPL,-2.498306863425938,-4.474014060196239,-1.9757071967703004
2000-04-12,AAPL,-5.108655831259219,-8.553546127029463,-3.444890295770244
2000-04-13,AAPL,-2.6741943064153086,4.152197095125422,6.8263914015407305
2000-04-14,AAPL,-9.955937466005967,-1.7263541230139494,8.229583342992017
2000-04-17,AAPL,6.691491388129345,10.702240745317896,4.010749357188551
2000-04-18,AAPL,6.00326094766981,2.3977847724482544,-3.605476175221556
2000-04-19,AAPL,-2.0301450169307946,-4.55600743666613,-2.5258624197353354
2000-04-20,AAPL,-0.32068392204612806,-1.881561903921201,-1.5608779818750729
2000-04-24,AAPL,-2.8175347850756607,1.3429413075450443,4.160476092620705
2000-04-25,AAPL,6.376730893236419,6.45940324375376,0.08267235051734101
2000-04-26,AAPL,-2.418438272713466,-5.479419188454968,-3.060980915741502
2000-04-27,AAPL,3.2162151463146484,4.458195873247075,1.2419807269324261
2000-04-28,AAPL,0.7347857774839394,-2.144289295871114,-2.8790750733550534
2000-05-01,AAPL,2.226320391850833,0.17852586056216838,-2.0477945312886647
2000-05-02,AAPL,-3.835979048383403,-5.201509891051197,-1.365530842667794
2000-05-03,AAPL,-1.6049390684829516,-2.4089685122685105,-0.8040294437855589
2000-05-04,AAPL,0.3110115739069357,-3.825298042886465,-4.136309616793401
2000-05-05,AAPL,1.5288834440471224,2.1791528764610164,0.650269432413894
2000-05-08,AAPL,-1.955775348562213,-2.6749387769460724,-0.7191634283838595
2000-05-09,AAPL,-1.920256586293546,-4.279517428385608,-2.359260842092062
2000-05-10,AAPL,-3.414479057531623,-5.832143050845511,-2.417663993313888
2000-05-11,AAPL,3.410161177081952,3.501261404629869,0.09110022754791691
2000-05-12,AAPL,0.8922972891780323,4.657834116159938,3.7655368269819056
2000-05-15,AAPL,3.7077237625368396,-6.178652648165322,-9.886376410702162
2000-05-16,AAPL,3.2779757874874624,4.618099389355885,1.3401236018684228
2000-05-17,AAPL,-2.0155693709752462,-4.103423811700273,-2.0878544407250264
2000-05-18,AAPL,-2.1351529867577796,-0.639542538472431,1.4956104482853485
2000-05-19,AAPL,-2.847541705995998,-6.722748951446982,-3.8752072454509836
2000-05-22,AAPL,0.7187600221495092,-4.344798412426236,-5.063558434575746
2000-05-23,AAPL,-4.853633246254972,-4.609487349039436,0.24414589721553615
2000-05-24,AAPL,4.027581498629064,2.161995695552416,-1.8655858030766477
2000-05-25,AAPL,-0.7910159812654861,-0.5041471538254231,0.28686882744006303
2000-05-26,AAPL,0.06311222267433769,-1.0436150191550355,-1.1067272418293732
